recno,Name,RAJ2000,DEJ2000,LengthMpc,e_LengthMpc,LengthAng,z,e_z,Ref,FistDisc
2634,ILTJ131145.32+343259.8,197.943668,34.55546647919,1.0681,0.14753,4.0563,0.281,0.014,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2313,ILTJ130617.94+342232.2,196.575248,34.37313143864,1.26108,0.1263,4.551,0.30232,6e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
7323,ILTJ132834.87+302603.4,202.1444332,30.43296485835,0.70945,0.07599,1.3706,1.338,0.376,ML (this work),ML (this work)
8693,ILTJ132802.48+303508.4,202.0034679,30.58276724932,0.90946,0.09112,2.3733,0.51504,0.00017,ML (this work),ML (this work)
3632,ILTJ133317.80+304915.6,203.32330135618,30.82026495192,0.71143,0.07114,1.364,1.63698,0.00026,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6360,ILTJ133350.48+312020.9,203.46019891942,31.33954543269,1.05368,0.10532,2.1538,2.65979,0.00047,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10196,,202.86275,31.3595,1.165,0.036,4.9,0.24368,6e-05,Oei et al. 2023,Oei et al. 2023
7344,ILTJ133228.93+315513.4,203.1091917,31.91950845903,1.14729,0.18363,3.0376,0.501,0.055,ML (this work),ML (this work)
5709,ILTJ132759.93+312523.2,201.99960698042,31.42348434851,1.16973,0.13321,2.295,1.177,0.121,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2851,ILTJ132631.73+313125.9,201.631019,31.53163602857,1.70906,0.23615,4.0285,0.637,0.054,RGZ (Hardcastle et al. 2023),Oei et al. 2023
8652,ILTJ132902.93+323019.6,202.263095,32.50395082612,0.76843,0.0954,1.5598,0.989,0.106,ML (this work),ML (this work)
3572,ILTJ133535.61+322246.3,203.89858185654,32.38033686775,0.70065,0.09483,1.5429,0.755,0.073,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8540,ILTJ133228.35+322450.3,203.1170206,32.41532213684,1.23682,0.12396,3.2938,0.49554,0.00019,ML (this work),ML (this work)
10407,,203.151631,32.655659,0.965,0.058,4.0,0.2485,0.0159,Oei et al. 2023,Oei et al. 2023
6019,ILTJ133429.77+324615.3,203.623768,32.77027587231,0.7918,0.08559,1.535,1.291,0.117,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8878,ILTJ133541.31+325415.7,203.9226189,32.90201355861,1.30228,0.14777,2.5281,1.275,0.387,ML (this work),ML (this work)
4429,ILTJ133447.57+330853.9,203.695836,33.14922675097,1.08991,0.20356,3.1679,0.424,0.061,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1508,ILTJ132405.98+315638.3,201.030614,31.94701745557,0.99564,0.11775,2.0016,1.032,0.09,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10096,,201.594014,32.08399,1.251,0.062,4.1,0.3489,0.0185,Oei et al. 2023,Oei et al. 2023
7761,ILTJ132230.92+321015.3,200.6272552,32.17048552525,0.97043,0.07704,1.8603,1.597,0.504,ML (this work),ML (this work)
4440,ILTJ132453.85+322535.6,201.2240387,32.42696651373,0.78686,0.10267,1.6808,0.825,0.078,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
864,ILTJ132643.16+321519.9,201.676889,32.25858495307,1.25307,0.1395,2.4275,1.3,0.244,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3407,ILTJ132544.86+325047.9,201.436731,32.84868065005,0.78274,0.07838,2.0841,0.49572,0.00011,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9735,,201.904394,33.135273,1.63,0.096,4.0,0.5828,0.0558,Oei et al. 2023,Oei et al. 2023
9076,ILTJ132725.56+330748.9,201.8582596,33.1308719947,0.95826,0.14408,2.1174,0.748,0.106,ML (this work),ML (this work)
8764,ILTJ132055.99+330643.7,200.2362492,33.11331997797,0.7096,0.06487,1.3614,1.506,0.415,ML (this work),ML (this work)
4929,ILTJ133049.53+331837.9,202.703974,33.30579454037,0.93605,0.11934,2.0894,0.728,0.051,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4730,ILTJ132930.01+333757.7,202.370539,33.63614534447,1.65302,0.19589,3.3849,0.95464,0.06926,RGZ (Hardcastle et al. 2023),Dabhade et al. 2020
4122,ILTJ132906.13+333823.3,202.273066,33.6402686485,0.75724,0.06633,1.452,1.541,0.438,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7087,ILTJ132949.03+335144.5,202.453618,33.86446713783,0.91042,0.0912,2.2774,0.56012,0.00018,ML (this work),ML (this work)
2670,ILTJ133153.81+341531.8,202.9717219,34.25874466418,0.71619,0.11437,1.4633,0.963,0.332,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2834,ILTJ133247.80+344516.4,203.199992,34.75583598776,1.01494,0.13745,2.2655,0.728,0.067,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8610,ILTJ132709.47+334233.7,201.7883338,33.71109453792,1.06343,0.16003,2.629,0.574,0.059,ML (this work),ML (this work)
6491,ILTJ132735.75+344039.6,201.89777528054,34.67635945111,0.78254,0.08885,1.5283,1.215,0.145,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7928,ILTJ134320.17+333914.9,205.8321188,33.65288369098,0.85885,0.11202,1.8703,0.779,0.067,ML (this work),ML (this work)
6190,ILTJ134134.87+335429.8,205.3943657,33.90819397374,1.02692,0.1378,2.6331,0.533,0.034,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3272,ILTJ134030.55+340000.3,205.130462,33.99907066108,1.60893,0.18833,3.1716,1.143,0.133,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
