RA,DEC
205.243911,44.320684
171.391109,45.857247
213.605813,50.551999
194.518431,47.542839
174.943894,44.659339
205.063906,45.959908
196.121058,46.651317
194.394086,44.212862
163.428508,49.113
166.498025,45.633478
171.018827,45.521238
195.298799,46.007689
192.128097,44.957743
205.702326,45.644119
174.606177,46.13858
230.461762,47.276533
159.854476,46.803284
194.963554,45.516239
173.739221,43.908762
158.640255,47.888168
204.107362,46.684473
215.81995,49.806832
191.679508,44.397556
137.252156,50.404435
189.812257,43.989522
195.386716,46.569283
160.978891,49.088966
193.245992,44.252804
229.871477,47.254107
230.884157,47.882928
166.853501,45.028304
174.60476,44.363338
216.479265,48.99421
197.782181,44.836015
188.358058,45.274277
192.045049,45.408641
171.537817,44.311976
194.77437,45.271085
204.140678,45.883079
195.088176,44.302031
215.807605,50.91582
172.831498,43.873838
193.200867,47.678536
196.735796,46.30668
197.224357,44.903047
195.124651,46.175372
191.380309,45.114255
229.226427,48.400571
196.086127,45.056325
196.492234,46.387471
205.73939,46.263442
205.128326,44.477745
205.0177,44.285524
202.272947,44.905279
161.205791,50.692778
214.726534,49.836736
197.948555,45.187216
196.206832,45.956782
174.088946,44.667031
165.39831,45.602125
214.400243,50.948536
191.313487,44.845373
173.614713,46.142675
216.480802,50.723868
193.79929,44.478047
230.693594,46.561342
197.732952,44.937576
214.83936,49.99098
196.76418,45.822628
195.412977,46.123979
195.166932,46.395082
170.012724,44.189684
195.958209,45.715827
172.165653,44.547529
196.52732,45.895818
216.69426,49.540273
195.506541,44.360287
165.156577,45.13355
196.293981,44.915577
186.391168,46.074954
166.84242,45.974171
196.880757,44.204297
204.495186,45.726364
190.565462,44.1207
228.886109,48.736061
149.240959,49.688396
171.132529,46.598185
166.031768,44.556122
189.549102,44.253409
204.105916,44.141883
203.872677,46.356798
215.534707,49.273497
196.646176,46.477122
197.815859,44.868821
204.08124,44.328617
229.470338,48.34262
194.602384,44.544001
196.0702,44.402288
216.158391,51.008015
196.399641,44.768141
162.6947,49.30151
194.935676,44.08776
228.257965,48.289269
197.760988,44.999071
214.638548,48.824812
190.316626,43.941643
195.193451,45.627997
167.036116,45.443211
196.457211,46.009277
152.196894,50.696632
196.809784,45.645298
197.213018,44.019636
197.827899,45.660564
216.208628,50.611802
204.846695,44.876663
196.073099,44.395203
194.18541,44.840905
197.014468,44.417077
204.434181,43.736457
215.211122,49.026858
214.369794,51.006419
203.650051,43.956165
206.027435,45.92861
170.937214,44.825799
215.838944,48.934097
164.731134,45.455247
229.95033,46.300398
166.597279,44.2113
203.349468,45.749104
193.047052,45.20018
189.66454,44.703517
194.920083,44.293236
162.256931,46.994145
230.91422,47.097024
216.137917,50.099522
166.088185,46.035019
213.97026,48.780475
202.795732,44.335308
215.340323,50.867364
227.421497,47.710694
159.531349,48.17645
213.2084,49.267116
159.526991,46.956848
196.702717,45.774963
165.404692,44.382548
205.62018,44.816091
204.324956,45.249521
197.155181,43.744893
196.228305,45.130042
229.540459,46.529493
204.097356,44.808758
195.5948,43.839066
197.212118,45.156333
161.542694,47.711236
216.778567,50.522006
214.75133,49.053496
195.054873,44.799236
165.188668,45.845629
172.737326,45.38962
197.082937,45.008028
196.707546,44.056946
197.770175,45.961276
194.920083,44.293236
175.418972,44.073479
160.150921,47.829708
203.569238,46.004119
195.265319,45.848311
160.623325,48.450684
191.731005,45.903837
197.920961,44.171514
214.830229,49.550822
213.976124,49.156679
203.17311,44.408288
205.12342,44.168936
230.247581,48.667774
158.802002,46.390309
161.273846,47.926474
213.786264,50.80559
162.272852,49.488344
214.642171,49.016068
215.794869,49.386972
159.854476,46.795573
196.708835,44.392015
197.936995,44.879698
165.188668,45.845629
174.954172,44.809812
194.507158,44.589244
182.65344,46.099868
196.97743,46.36566
203.025261,45.575258
228.311236,47.304543
215.274868,50.469573
167.057307,44.438322
202.42695,45.666396
194.153739,45.738118
194.467605,44.984902
195.412265,46.390351
201.523561,45.163171
229.262817,47.364543
213.44505,50.240832
195.715606,45.26867
160.027863,46.609536
198.525769,44.301168
193.79929,44.478047
195.75765,45.945025
199.896148,44.702829
191.375918,45.282365
201.795805,45.00064
162.986755,50.702841
192.950891,45.054652
200.042004,45.369025
205.327757,44.707337
198.023082,44.839634
142.756081,48.818823
199.995359,45.259696
202.324246,44.463329
160.966995,48.81885
195.976881,46.318306
215.652096,48.464038
162.146471,49.736529
193.04001,44.801299
196.846979,44.86383
195.884188,44.786361
213.095184,50.348577
204.337248,45.859724
199.065271,45.085773
214.322724,49.833049
195.235424,44.980936
201.119953,44.55539
198.639216,45.792354
199.781166,44.037898
195.994603,46.714584
202.081281,45.513814
196.796147,44.527854
205.541785,44.200883
198.576855,44.410406
215.025398,51.043859
197.760988,44.999071
228.98045,48.686486
161.965556,45.973182
197.955169,45.414642
194.478268,44.768426
205.78918,45.521997
205.487524,45.746618
196.887222,46.151232
158.640255,47.888168
195.682095,45.725396
201.318817,44.918357
205.392697,45.346533
201.856045,45.161148
200.254102,45.259842
170.961612,45.626199
200.491934,44.265969
166.142058,46.720903
196.482273,44.63142
174.542566,45.041629
161.114521,47.634492
205.212065,44.44297
216.562146,50.331505
191.233468,44.056885
205.646953,46.278111
203.669795,44.408984
227.650813,48.549598
229.22065,47.058724
189.608956,44.526849
159.336028,46.302543
197.580273,44.449413
190.428313,46.174755
195.24419,45.20151
200.470664,44.565923
167.7309,45.316684
200.313755,45.215156
204.363513,44.417926
167.020194,45.450458
165.710295,45.745475
195.412977,46.123979
195.944712,45.324372
199.681379,45.444326
197.830201,45.826708
179.630825,43.947869
169.658955,45.572597
195.625166,45.460099
216.778567,50.522006
197.510979,45.613251
201.346467,44.503164
198.19289,44.728646
205.052187,45.594174
137.938918,49.577471
214.161234,49.32835
193.614225,45.736728
204.096481,43.735149
200.408917,45.330867
204.863875,46.005675
194.423971,45.594674
193.158597,45.005515
216.394967,51.093406
197.751391,44.037533
200.356313,44.981547
199.545455,44.410108
200.408917,45.330867
200.009925,44.130434
216.377254,50.078751
204.393131,44.413982
205.646953,46.278111
201.944467,45.984734
167.182423,46.090318
171.663096,45.686112
227.300489,46.725922
166.7618,43.811169
200.362735,45.59618
195.390896,45.935474
200.470664,44.565923
204.158731,46.039163
202.589943,44.688917
200.590598,45.965031
158.66982,47.182243
198.100397,45.598977
202.010668,44.233069
168.990708,45.434473
177.158534,43.994831
193.981037,44.09217
196.704899,44.25328
197.072239,45.980914
200.882854,45.362318
165.948087,43.698772
198.887416,45.860543
201.144846,45.101261
196.076265,46.390166
214.962589,49.368772
202.168973,45.786487
172.830668,43.873838
161.980962,50.72451
205.702326,45.644119
201.114931,45.70603
198.893056,45.94825
168.101516,44.260414
175.036816,45.637795
193.718988,46.864335
205.989443,45.936866
195.124651,46.175372
215.834231,48.668135
229.107182,47.493149
199.013342,45.679663
201.21904,45.143812
216.384989,49.333021
177.971152,45.014929
168.530509,44.822832
214.276097,50.258934
200.13678,45.82644
186.509461,45.892337
199.933675,46.136124
166.153592,45.124796
147.825036,49.76386
200.926569,43.793268
191.265963,44.466101
229.896393,48.182225
165.938791,44.305203
196.809784,45.645298
161.841876,47.422142
200.320902,46.002088
203.091123,45.395518
177.788414,43.98853
201.534233,45.769787
204.363513,44.417926
171.537817,44.311976
195.574445,45.610054
194.542266,44.962199
205.993443,45.94804
171.537817,44.311976
192.278651,44.920991
161.521868,47.708373
215.807605,50.91582
171.294794,44.724029
198.787562,45.978728
190.35706,43.862091
204.335516,44.259174
166.526291,45.908772
204.340173,45.427529
195.235424,44.980936
197.657367,45.214314
199.323991,44.259926
193.568592,48.835367
155.904943,49.110549
200.170696,45.854564
194.412377,48.486726
194.65275,44.943128
203.643881,45.19945
158.569946,46.925583
193.975768,44.083019
199.600135,43.810778
201.178463,44.14103
230.386163,47.123581
199.972539,46.504785
213.19369,50.829573
198.085568,45.429033
202.819915,44.314409
200.122464,43.690629
197.621214,45.59406
169.071782,44.78208
213.786264,50.80559
201.110791,43.956251
170.097853,45.032934
204.105916,44.141883
176.196338,45.79959
213.830774,49.400294
200.16882,45.040699
201.696581,45.763812
200.015637,44.783874
136.948514,46.006419
202.103382,44.268277
202.011911,45.213984
199.77384,44.8736
200.463398,44.177046
237.42885,46.69659
161.500284,45.927798
198.978327,44.371246
196.452072,45.950264
197.673778,44.02051
194.970187,44.845831
229.60263,48.50455
229.117456,47.780618
235.837573,47.61492
171.646977,44.450829
237.01712,47.239115
196.61233,46.134902
161.262254,47.299609
198.364693,45.00623
236.113832,47.86444
238.444195,48.090258
214.954006,49.211496
197.786087,45.276761
195.057193,44.048647
199.721203,45.946059
178.517896,43.882705
238.245343,46.984235
197.598189,44.741747
200.470664,44.565923
196.36478,46.074104
236.171466,46.54541
191.539037,45.002043
159.036047,47.637545
193.709193,47.022934
194.18541,44.840905
200.0123,45.471613
204.183495,46.520123
195.461341,44.164239
236.965935,48.930781
195.196464,46.049993
199.522134,45.515864
197.732952,44.937576
236.467233,46.807553
167.633267,45.721564
227.803501,47.641312
162.789955,50.719008
237.864501,48.181081
166.992288,45.033699
200.399261,46.725555
235.904684,46.99819
214.961113,49.214854
177.236537,45.406156
216.144267,49.031142
216.248472,50.744044
214.724249,48.770386
201.43039,45.129522
195.994603,46.714584
153.868027,46.726735
197.732952,44.937576
197.079977,45.36177
236.29719,47.586314
237.783792,47.53118
213.971667,50.320846
229.70195,46.767116
198.973218,45.421079
196.845122,44.806438
230.087984,48.322984
196.611213,45.436446
199.245678,46.493664
199.29239,44.631212
204.505882,46.77979
200.508066,46.325022
173.577824,45.116317
237.925489,46.301514
165.15605,44.657623
198.465098,45.68515
201.213916,45.457986
236.09139,48.028498
194.417994,44.283742
167.835269,45.781876
196.206832,45.956782
198.158601,44.410368
195.251856,46.454374
201.2042,44.4886
200.23737,46.437075
228.064067,47.415119
199.831227,45.511938
197.829904,44.882517
199.081454,44.44237
192.347543,46.107416
198.839886,45.169249
199.320968,46.430713
229.987452,46.376884
237.010305,47.554931
213.932731,48.94897
237.838615,47.069713
175.752049,46.1813
193.998888,45.59873
244.137374,45.119795
195.154149,44.212683
197.815859,44.868821
175.965407,45.298801
201.172646,45.283596
214.048933,48.859418
158.806899,47.634141
159.966589,48.135526
236.58029,48.488158
194.121612,44.211586
235.333492,47.118139
216.875486,51.123093
197.882399,45.139905
203.210358,44.220147
213.934388,50.116985
204.938809,45.841971
236.135123,47.379015
195.812494,46.436746
162.470412,49.801401
167.265888,46.039386
199.781166,44.037898
201.391836,44.241302
155.060729,48.708033
199.406053,45.104247
238.518008,47.807219
236.966364,46.653668
214.042973,49.401779
236.424383,48.244252
158.771499,48.108913
194.647061,45.72203
204.158731,46.039163
237.072588,49.034801
237.290304,47.863089
159.21071,47.123428
243.577755,43.935602
202.064059,44.250338
196.247266,46.170035
244.623194,44.579069
190.334263,44.798204
198.003674,44.841288
229.022954,47.854457
203.879756,44.11989
167.543409,45.392567
227.742506,46.597874
199.690871,45.214382
247.047903,45.908673
248.377431,46.192683
199.274464,43.953446
236.619216,47.890703
171.64575,44.434114
238.250136,48.322118
245.909478,45.752513
243.059809,45.812598
236.382885,48.393813
198.157936,44.621412
242.995196,44.548915
248.716147,46.214791
203.354605,45.755213
243.357105,45.670067
201.519534,44.480888
200.395295,46.434787
235.972815,46.510904
243.288849,44.855225
248.736645,44.487903
200.331069,45.316853
230.378382,46.356972
235.103464,46.927513
244.648119,46.211796
169.774534,45.732068
237.332996,47.096505
203.232716,46.142993
214.480334,48.896466
200.052025,44.714791
167.034249,45.98545
213.094383,50.760038
167.808992,45.889915
248.746804,44.117045
168.210891,44.192307
237.89492,47.795763
184.967075,44.417099
238.192895,46.838312
243.453613,44.246419
238.3082,47.781663
248.01959,43.964953
203.038694,45.233448
200.137344,44.94371
249.290259,44.26897
192.255431,45.373208
194.85406,44.839719
235.523017,48.095761
198.023082,44.841288
247.698649,44.743748
193.873615,45.684697
249.121561,45.286389
213.045426,50.623894
248.233457,44.878679
245.144034,45.161848
166.568463,45.276077
246.993901,43.85623
242.476221,44.699332
204.498914,45.318031
197.790395,45.045027
197.341445,45.596269
244.227774,44.955914
249.184613,45.489328
186.941303,46.172798
162.23068,46.468153
245.73751,45.942925
196.380843,44.893612
205.044342,45.570481
248.899968,45.568226
205.537937,44.384664
246.510492,44.622466
246.170157,44.746962
244.664744,44.899319
242.384853,45.369059
235.566842,47.897852
174.671654,44.681094
197.215834,44.609234
249.01194,44.289827
199.834967,45.378628
196.874666,44.063447
213.976124,49.156679
238.337347,47.971491
248.011531,45.660165
198.903987,45.277549
192.798797,45.869467
237.149034,49.065144
195.851802,44.427995
201.178463,44.14103
237.733709,46.6856
198.893795,45.832346
198.953986,44.530751
244.556208,45.431044
170.978926,44.143558
196.492234,46.387471
167.60952,44.03648
171.11336,45.784333
244.20496,46.075858
202.205068,44.960984
246.228205,43.736409
196.073099,44.395203
248.634989,43.930113
244.160873,44.493861
246.408626,46.024324
246.607908,45.378446
237.946482,46.741368
237.494073,48.524651
245.465121,45.061917
230.097378,48.405533
248.622049,44.134725
249.290259,44.26897
165.598692,45.823225
247.657825,44.528657
194.908566,45.385995
246.362342,44.951031
171.14027,44.640261
197.097262,45.979224
198.29708,45.371344
247.775583,45.371347
238.578506,46.725268
243.216934,45.962154
161.526316,47.701202
194.164981,44.782897
199.857406,45.753494
242.958999,45.938048
236.113832,47.86444
195.993139,45.115159
192.18569,43.930178
248.642956,45.885184
194.417994,44.283742
194.117761,45.311223
243.714206,44.56816
242.974208,45.619393
196.028165,44.247054
236.676691,46.53208
195.525326,46.062426
237.71985,48.260503
243.961174,44.481399
200.967036,45.769103
216.987677,49.1471
244.941928,43.987919
200.026896,45.948522
163.152144,49.620627
238.139335,46.320426
248.347032,44.460246
244.128924,44.814572
194.422306,45.594674
195.663221,46.511092
248.408777,45.119174
215.834231,48.668135
243.666544,45.802983
242.112607,44.877092
248.362437,44.124437
166.85243,44.054283
235.866296,47.875016
236.114321,47.86444
146.067274,50.260765
213.475881,50.873108
235.5307,48.587843
194.964396,46.394682
247.701,44.681368
173.542355,44.749247
195.663221,46.511092
200.143798,43.771515
213.324018,49.306485
170.719124,46.193746
242.795213,46.438927
235.398857,47.209804
235.655921,47.280718
246.922565,44.153374
246.869459,44.488411
237.728577,47.581426
247.150818,45.984147
247.077472,44.551435
246.22239,43.852498
194.478268,44.768426
246.046194,44.78794
248.106006,45.890339
205.056944,44.480826
249.364117,46.122881
235.717436,48.322568
198.576855,44.410406
227.589549,47.320171
245.424164,44.571797
243.216934,45.962154
238.389716,47.596131
249.35804,45.450328
242.682624,46.453098
243.171201,43.737023
138.03084,47.899038
244.22795,44.389245
243.319381,44.557438
247.423694,44.761963
213.637967,51.09639
237.676541,47.363019
195.24419,45.20151
196.358872,45.138187
196.805259,44.164538
186.03288,43.881676
201.010288,45.555494
167.809436,45.116166
202.891668,45.999345
246.466975,44.055769
249.01194,44.289827
229.550426,48.374884
248.149507,44.044855
248.752986,44.677706
245.348943,45.012245
242.542103,45.932276
237.959444,48.82623
237.149034,49.065144
195.901783,45.644347
237.803523,47.254864
156.827358,49.736435
245.398653,47.570815
246.566243,46.035581
249.169726,45.097818
245.012764,44.926017
199.763815,44.332376
248.788999,46.213977
194.121612,44.210801
